	Chr	Pos	PhyloP	Strand	EnsemblID
551	chr7	1024849	1.581	+	ENSG00000073067
552	chr7	1024850	0.184	+	ENSG00000073067
553	chr7	1024851	3.811	+	ENSG00000073067
554	chr7	1024852	1.618	+	ENSG00000073067
555	chr7	1024853	0.047	+	ENSG00000073067
556	chr7	1024854	-3.569	+	ENSG00000073067
557	chr7	1024855	-0.399	+	ENSG00000073067
558	chr7	1024856	-2.321	+	ENSG00000073067
559	chr7	1024857	-0.512	+	ENSG00000073067
560	chr7	1024858	5.05	+	ENSG00000073067
561	chr7	1024859	-0.945	+	ENSG00000073067
562	chr7	1024860	1.984	+	ENSG00000073067
563	chr7	1024861	6.745	+	ENSG00000073067
564	chr7	1024862	0.122	+	ENSG00000073067
565	chr7	1024863	5.076	+	ENSG00000073067
566	chr7	1024864	2.428	+	ENSG00000073067
567	chr7	1024865	-0.519	+	ENSG00000073067
568	chr7	1024866	6.466	+	ENSG00000073067
569	chr7	1024867	8.279	+	ENSG00000073067
570	chr7	1024868	0.074	+	ENSG00000073067
571	chr7	1024869	1.185	+	ENSG00000073067
572	chr7	1024870	0.822	+	ENSG00000073067
573	chr7	1024871	-0.537	+	ENSG00000073067
574	chr7	1024872	0.794	+	ENSG00000073067
575	chr7	1024873	6.47	+	ENSG00000073067
576	chr7	1024874	0.08	+	ENSG00000073067
577	chr7	1024875	5.076	+	ENSG00000073067
578	chr7	1024876	5.076	+	ENSG00000073067
579	chr7	1024877	-0.997	+	ENSG00000073067
580	chr7	1024878	8.279	+	ENSG00000073067
581	chr7	1024879	7.836	+	ENSG00000073067
582	chr7	1024880	-0.122	+	ENSG00000073067
583	chr7	1024881	5.076	+	ENSG00000073067
584	chr7	1024882	6.035	+	ENSG00000073067
585	chr7	1024883	0.719	+	ENSG00000073067
586	chr7	1024884	-1.018	+	ENSG00000073067
587	chr7	1024885	0.344	+	ENSG00000073067
588	chr7	1024886	-0.581	+	ENSG00000073067
589	chr7	1024887	6.459	+	ENSG00000073067
590	chr7	1024888	7.737	+	ENSG00000073067
591	chr7	1024889	0.59	+	ENSG00000073067
592	chr7	1024890	2.186	+	ENSG00000073067
593	chr7	1024891	1.756	+	ENSG00000073067
594	chr7	1024892	-5.047	+	ENSG00000073067
595	chr7	1024893	0.772	+	ENSG00000073067
596	chr7	1024894	0.128	+	ENSG00000073067
597	chr7	1024895	-0.291	+	ENSG00000073067
598	chr7	1024896	3.847	+	ENSG00000073067
599	chr7	1024897	3.786	+	ENSG00000073067
600	chr7	1024898	-0.869	+	ENSG00000073067
601	chr7	1024899	-0.408	+	ENSG00000073067
602	chr7	1024900	1.054	+	ENSG00000073067
603	chr7	1024901	0.263	+	ENSG00000073067
604	chr7	1024902	-0.025	+	ENSG00000073067
605	chr7	1024903	0.544	+	ENSG00000073067
606	chr7	1024904	0.13	+	ENSG00000073067
607	chr7	1024905	0.024	+	ENSG00000073067
608	chr7	1024906	3.817	+	ENSG00000073067
609	chr7	1024907	0.643	+	ENSG00000073067
610	chr7	1024908	-1.277	+	ENSG00000073067
611	chr7	1024909	2.918	+	ENSG00000073067
612	chr7	1024910	0.43	+	ENSG00000073067
613	chr7	1024911	0.002	+	ENSG00000073067
614	chr7	1024912	1.923	+	ENSG00000073067
615	chr7	1024913	-1.234	+	ENSG00000073067
616	chr7	1024914	1.491	+	ENSG00000073067
617	chr7	1024915	2.14	+	ENSG00000073067
618	chr7	1024916	-0.068	+	ENSG00000073067
619	chr7	1024917	1.519	+	ENSG00000073067
620	chr7	1024918	1.161	+	ENSG00000073067
621	chr7	1024919	-1.252	+	ENSG00000073067
622	chr7	1024920	1.599	+	ENSG00000073067
623	chr7	1024921	2.766	+	ENSG00000073067
624	chr7	1024922	-0.242	+	ENSG00000073067
625	chr7	1024923	3.029	+	ENSG00000073067
626	chr7	1024924	5.611	+	ENSG00000073067
627	chr7	1024925	0.677	+	ENSG00000073067
628	chr7	1024926	0.528	+	ENSG00000073067
629	chr7	1024927	1.409	+	ENSG00000073067
630	chr7	1024928	-0.04	+	ENSG00000073067
631	chr7	1024929	2.286	+	ENSG00000073067
632	chr7	1024930	2.289	+	ENSG00000073067
633	chr7	1024931	1.195	+	ENSG00000073067
634	chr7	1024932	0.063	+	ENSG00000073067
635	chr7	1024933	0.271	+	ENSG00000073067
636	chr7	1024934	-0.493	+	ENSG00000073067
637	chr7	1024935	1.974	+	ENSG00000073067
638	chr7	1024936	4.751	+	ENSG00000073067
639	chr7	1024937	-1.088	+	ENSG00000073067
640	chr7	1024938	-0.192	+	ENSG00000073067
641	chr7	1024939	1.146	+	ENSG00000073067
642	chr7	1024940	0.736	+	ENSG00000073067
643	chr7	1024941	6.061	+	ENSG00000073067
644	chr7	1024942	3.157	+	ENSG00000073067
645	chr7	1024943	-0.322	+	ENSG00000073067
646	chr7	1024944	1.147	+	ENSG00000073067
647	chr7	1024945	1.907	+	ENSG00000073067
648	chr7	1024946	-1.058	+	ENSG00000073067
649	chr7	1024947	1.991	+	ENSG00000073067
650	chr7	1024948	1.157	+	ENSG00000073067
651	chr7	1024949	-4.146	+	ENSG00000073067
652	chr7	1024950	-1.901	+	ENSG00000073067
653	chr7	1024951	0.658	+	ENSG00000073067
654	chr7	1024952	-0.97	+	ENSG00000073067
655	chr7	1024953	-0.356	+	ENSG00000073067
656	chr7	1024954	2.467	+	ENSG00000073067
657	chr7	1024955	-0.765	+	ENSG00000073067
658	chr7	1024956	2.72	+	ENSG00000073067
659	chr7	1024957	5.506	+	ENSG00000073067
660	chr7	1024958	0.554	+	ENSG00000073067
661	chr7	1024959	6.044	+	ENSG00000073067
662	chr7	1026036	-1.736	+	ENSG00000073067
663	chr7	1026037	-3.945	+	ENSG00000073067
664	chr7	1026038	-2.212	+	ENSG00000073067
665	chr7	1026039	-1.002	+	ENSG00000073067
666	chr7	1026040	0.157	+	ENSG00000073067
667	chr7	1026041	-1.238	+	ENSG00000073067
668	chr7	1026042	-0.207	+	ENSG00000073067
669	chr7	1026043	-0.519	+	ENSG00000073067
670	chr7	1026044	-2.578	+	ENSG00000073067
671	chr7	1026045	-1.041	+	ENSG00000073067
672	chr7	1026046	0.519	+	ENSG00000073067
673	chr7	1026047	-0.267	+	ENSG00000073067
674	chr7	1026048	-0.521	+	ENSG00000073067
675	chr7	1026049	-0.471	+	ENSG00000073067
676	chr7	1026050	0.187	+	ENSG00000073067
677	chr7	1026051	-0.803	+	ENSG00000073067
678	chr7	1026052	-2.07	+	ENSG00000073067
679	chr7	1026053	-0.197	+	ENSG00000073067
680	chr7	1026054	0.701	+	ENSG00000073067
681	chr7	1026055	-2.12	+	ENSG00000073067
682	chr7	1026056	-0.051	+	ENSG00000073067
683	chr7	1026057	-0.072	+	ENSG00000073067
684	chr7	1026058	-0.975	+	ENSG00000073067
685	chr7	1026059	-0.42	+	ENSG00000073067
686	chr7	1026060	0.247	+	ENSG00000073067
687	chr7	1026061	-0.269	+	ENSG00000073067
688	chr7	1026062	-1.442	+	ENSG00000073067
689	chr7	1026063	0.187	+	ENSG00000073067
690	chr7	1026064	-2.971	+	ENSG00000073067
691	chr7	1026065	-3.021	+	ENSG00000073067
692	chr7	1026066	0.253	+	ENSG00000073067
693	chr7	1026067	-0.181	+	ENSG00000073067
694	chr7	1026068	-1.047	+	ENSG00000073067
695	chr7	1026069	-1.774	+	ENSG00000073067
696	chr7	1026070	0.834	+	ENSG00000073067
697	chr7	1026071	-1.187	+	ENSG00000073067
698	chr7	1026072	-3.001	+	ENSG00000073067
699	chr7	1026073	-2.553	+	ENSG00000073067
700	chr7	1026074	0.594	+	ENSG00000073067
701	chr7	1026075	-0.74	+	ENSG00000073067
702	chr7	1026076	-1.499	+	ENSG00000073067
703	chr7	1026077	-0.056	+	ENSG00000073067
704	chr7	1026078	-0.947	+	ENSG00000073067
705	chr7	1026079	0.026	+	ENSG00000073067
706	chr7	1026080	-0.372	+	ENSG00000073067
707	chr7	1026081	-1.441	+	ENSG00000073067
708	chr7	1026082	-2.122	+	ENSG00000073067
709	chr7	1026083	-2.035	+	ENSG00000073067
710	chr7	1026084	-1.185	+	ENSG00000073067
711	chr7	1026085	-1.987	+	ENSG00000073067
712	chr7	1026086	-1.693	+	ENSG00000073067
713	chr7	1026087	-2.589	+	ENSG00000073067
714	chr7	1026088	-0.554	+	ENSG00000073067
715	chr7	1026089	0.183	+	ENSG00000073067
716	chr7	1026090	-1.882	+	ENSG00000073067
717	chr7	1026091	-0.759	+	ENSG00000073067
718	chr7	1026092	-0.509	+	ENSG00000073067
719	chr7	1026093	-0.916	+	ENSG00000073067
720	chr7	1026094	-1.805	+	ENSG00000073067
721	chr7	1026095	-0.361	+	ENSG00000073067
722	chr7	1026096	0.288	+	ENSG00000073067
723	chr7	1026097	-1.23	+	ENSG00000073067
724	chr7	1026098	0.313	+	ENSG00000073067
725	chr7	1026099	-0.568	+	ENSG00000073067
726	chr7	1026100	-1.734	+	ENSG00000073067
727	chr7	1026101	-1.478	+	ENSG00000073067
728	chr7	1026102	0.585	+	ENSG00000073067
729	chr7	1026103	-1.107	+	ENSG00000073067
730	chr7	1026104	-1.441	+	ENSG00000073067
731	chr7	1026105	-0.541	+	ENSG00000073067
732	chr7	1026106	-0.755	+	ENSG00000073067
733	chr7	1026107	-0.213	+	ENSG00000073067
734	chr7	1026108	0.478	+	ENSG00000073067
735	chr7	1026109	-0.12	+	ENSG00000073067
736	chr7	1026110	0.121	+	ENSG00000073067
737	chr7	1026111	-1.161	+	ENSG00000073067
738	chr7	1026112	-2.803	+	ENSG00000073067
739	chr7	1026113	-0.044	+	ENSG00000073067
740	chr7	1026114	-0.071	+	ENSG00000073067
741	chr7	1026115	0.146	+	ENSG00000073067
742	chr7	1026116	-0.55	+	ENSG00000073067
743	chr7	1026117	-0.28	+	ENSG00000073067
744	chr7	1026118	0.731	+	ENSG00000073067
745	chr7	1026119	0.0	+	ENSG00000073067
746	chr7	1026120	0.0	+	ENSG00000073067
747	chr7	1026121	0.909	+	ENSG00000073067
748	chr7	1026122	-1.963	+	ENSG00000073067
749	chr7	1026123	0.312	+	ENSG00000073067
750	chr7	1026124	-3.355	+	ENSG00000073067
751	chr7	1026125	-2.007	+	ENSG00000073067
752	chr7	1026126	-2.633	+	ENSG00000073067
753	chr7	1026127	-0.354	+	ENSG00000073067
754	chr7	1026128	0.119	+	ENSG00000073067
755	chr7	1026129	-1.759	+	ENSG00000073067
756	chr7	1026130	-1.096	+	ENSG00000073067
757	chr7	1026131	-1.329	+	ENSG00000073067
758	chr7	1026132	-0.558	+	ENSG00000073067
759	chr7	1026133	-0.32	+	ENSG00000073067
760	chr7	1026134	0.203	+	ENSG00000073067
761	chr7	1026135	-0.791	+	ENSG00000073067
762	chr7	1026136	-2.804	+	ENSG00000073067
763	chr7	1026137	-1.348	+	ENSG00000073067
764	chr7	1026138	-0.392	+	ENSG00000073067
765	chr7	1026139	-1.13	+	ENSG00000073067
766	chr7	1026140	-0.531	+	ENSG00000073067
767	chr7	1026141	-0.511	+	ENSG00000073067
768	chr7	1026142	-3.269	+	ENSG00000073067
769	chr7	1026143	0.621	+	ENSG00000073067
770	chr7	1026144	0.729	+	ENSG00000073067
771	chr7	1026145	-1.557	+	ENSG00000073067
772	chr7	1026146	-0.849	+	ENSG00000073067
773	chr7	1026147	-2.709	+	ENSG00000073067
774	chr7	1026148	-1.244	+	ENSG00000073067
775	chr7	1026149	-0.928	+	ENSG00000073067
776	chr7	1026150	-1.594	+	ENSG00000073067
777	chr7	1026151	-1.881	+	ENSG00000073067
778	chr7	1026152	-0.13	+	ENSG00000073067
779	chr7	1026153	-0.768	+	ENSG00000073067
780	chr7	1026154	-0.574	+	ENSG00000073067
781	chr7	1026155	0.041	+	ENSG00000073067
782	chr7	1026156	-0.2	+	ENSG00000073067
783	chr7	1026157	-3.3	+	ENSG00000073067
784	chr7	1026158	0.205	+	ENSG00000073067
785	chr7	1026159	-1.315	+	ENSG00000073067
786	chr7	1026160	0.811	+	ENSG00000073067
787	chr7	1026161	-0.974	+	ENSG00000073067
788	chr7	1026162	-0.398	+	ENSG00000073067
789	chr7	1026163	-0.195	+	ENSG00000073067
790	chr7	1026164	-0.008	+	ENSG00000073067
791	chr7	1026165	-0.126	+	ENSG00000073067
792	chr7	1026166	-0.686	+	ENSG00000073067
793	chr7	1026167	-2.046	+	ENSG00000073067
794	chr7	1026168	-0.236	+	ENSG00000073067
795	chr7	1026169	-0.229	+	ENSG00000073067
796	chr7	1026170	-0.039	+	ENSG00000073067
797	chr7	1026171	-0.036	+	ENSG00000073067
798	chr7	1026172	-2.11	+	ENSG00000073067
799	chr7	1026173	-3.048	+	ENSG00000073067
800	chr7	1026174	-0.864	+	ENSG00000073067
801	chr7	1026175	-0.848	+	ENSG00000073067
802	chr7	1026176	-1.206	+	ENSG00000073067
803	chr7	1026177	-1.015	+	ENSG00000073067
804	chr7	1026178	-0.293	+	ENSG00000073067
805	chr7	1026179	-1.59	+	ENSG00000073067
806	chr7	1026180	-0.432	+	ENSG00000073067
807	chr7	1026181	0.243	+	ENSG00000073067
808	chr7	1026182	-1.329	+	ENSG00000073067
809	chr7	1026183	-1.198	+	ENSG00000073067
810	chr7	1026184	-1.988	+	ENSG00000073067
811	chr7	1026185	-1.768	+	ENSG00000073067
812	chr7	1026186	-0.232	+	ENSG00000073067
813	chr7	1026187	-1.461	+	ENSG00000073067
814	chr7	1026188	-1.617	+	ENSG00000073067
815	chr7	1026189	-1.435	+	ENSG00000073067
816	chr7	1026190	-0.826	+	ENSG00000073067
817	chr7	1026191	-0.603	+	ENSG00000073067
818	chr7	1026192	-0.943	+	ENSG00000073067
819	chr7	1026193	-0.469	+	ENSG00000073067
820	chr7	1026194	-1.797	+	ENSG00000073067
821	chr7	1026195	-2.028	+	ENSG00000073067
822	chr7	1026196	-0.134	+	ENSG00000073067
823	chr7	1026197	-0.339	+	ENSG00000073067
824	chr7	1026198	-0.955	+	ENSG00000073067
825	chr7	1026199	-0.935	+	ENSG00000073067
826	chr7	1026200	-2.036	+	ENSG00000073067
827	chr7	1026201	-0.622	+	ENSG00000073067
828	chr7	1026202	0.224	+	ENSG00000073067
829	chr7	1026203	-2.49	+	ENSG00000073067
830	chr7	1026204	-0.652	+	ENSG00000073067
831	chr7	1026205	0.07	+	ENSG00000073067
832	chr7	1026206	-2.841	+	ENSG00000073067
833	chr7	1026207	-0.908	+	ENSG00000073067
834	chr7	1026208	-6.179	+	ENSG00000073067
835	chr7	1026209	-0.721	+	ENSG00000073067
836	chr7	1026210	-2.344	+	ENSG00000073067
837	chr7	1026211	-2.676	+	ENSG00000073067
838	chr7	1026212	-0.559	+	ENSG00000073067
839	chr7	1026213	-2.685	+	ENSG00000073067
840	chr7	1026214	-3.356	+	ENSG00000073067
841	chr7	1026215	-0.222	+	ENSG00000073067
842	chr7	1026216	-1.413	+	ENSG00000073067
843	chr7	1026217	-0.525	+	ENSG00000073067
844	chr7	1026218	0.988	+	ENSG00000073067
845	chr7	1026219	-2.071	+	ENSG00000073067
846	chr7	1026220	-0.493	+	ENSG00000073067
847	chr7	1026221	0.639	+	ENSG00000073067
848	chr7	1026222	0.238	+	ENSG00000073067
849	chr7	1026223	0.039	+	ENSG00000073067
850	chr7	1026224	-2.186	+	ENSG00000073067
851	chr7	1026225	-1.252	+	ENSG00000073067
852	chr7	1026226	-3.554	+	ENSG00000073067
853	chr7	1026227	0.142	+	ENSG00000073067
854	chr7	1026228	-0.248	+	ENSG00000073067
855	chr7	1026229	0.152	+	ENSG00000073067
856	chr7	1026230	-0.966	+	ENSG00000073067
857	chr7	1026231	0.341	+	ENSG00000073067
858	chr7	1026232	-0.583	+	ENSG00000073067
859	chr7	1026233	0.145	+	ENSG00000073067
860	chr7	1026234	-0.968	+	ENSG00000073067
861	chr7	1026235	-0.122	+	ENSG00000073067
862	chr7	1026236	-1.121	+	ENSG00000073067
863	chr7	1026237	-1.219	+	ENSG00000073067
864	chr7	1026238	0.051	+	ENSG00000073067
865	chr7	1026239	-0.146	+	ENSG00000073067
866	chr7	1026240	-1.246	+	ENSG00000073067
867	chr7	1026241	-0.776	+	ENSG00000073067
868	chr7	1026242	-0.378	+	ENSG00000073067
869	chr7	1026243	0.444	+	ENSG00000073067
870	chr7	1026244	-0.151	+	ENSG00000073067
871	chr7	1026245	-3.071	+	ENSG00000073067
872	chr7	1026246	-0.132	+	ENSG00000073067
873	chr7	1026247	-1.099	+	ENSG00000073067
874	chr7	1026248	-0.202	+	ENSG00000073067
875	chr7	1026249	0.027	+	ENSG00000073067
876	chr7	1026250	-1.148	+	ENSG00000073067
877	chr7	1026251	0.206	+	ENSG00000073067
878	chr7	1026252	0.259	+	ENSG00000073067
879	chr7	1026253	-1.248	+	ENSG00000073067
880	chr7	1026254	-0.156	+	ENSG00000073067
881	chr7	1026255	-0.684	+	ENSG00000073067
882	chr7	1026256	0.088	+	ENSG00000073067
883	chr7	1026257	2.109	+	ENSG00000073067
884	chr7	1026258	2.322	+	ENSG00000073067
885	chr7	1026259	-1.011	+	ENSG00000073067
886	chr7	1026260	1.61	+	ENSG00000073067
887	chr7	1026261	-3.154	+	ENSG00000073067
888	chr7	1026262	1.717	+	ENSG00000073067
889	chr7	1026263	0.332	+	ENSG00000073067
890	chr7	1026264	0.125	+	ENSG00000073067
891	chr7	1026265	1.507	+	ENSG00000073067
892	chr7	1026266	0.624	+	ENSG00000073067
893	chr7	1026267	0.294	+	ENSG00000073067
894	chr7	1026268	-2.738	+	ENSG00000073067
895	chr7	1026269	0.324	+	ENSG00000073067
896	chr7	1026270	1.05	+	ENSG00000073067
897	chr7	1026271	1.666	+	ENSG00000073067
898	chr7	1026272	-0.044	+	ENSG00000073067
899	chr7	1026273	1.047	+	ENSG00000073067
900	chr7	1026274	2.416	+	ENSG00000073067
901	chr7	1026275	2.393	+	ENSG00000073067
902	chr7	1026276	-1.497	+	ENSG00000073067
903	chr7	1026277	-2.01	+	ENSG00000073067
904	chr7	1026278	0.551	+	ENSG00000073067
905	chr7	1026279	0.31	+	ENSG00000073067
906	chr7	1026280	0.824	+	ENSG00000073067
907	chr7	1026281	1.989	+	ENSG00000073067
908	chr7	1026282	-2.535	+	ENSG00000073067
909	chr7	1026283	3.566	+	ENSG00000073067
910	chr7	1026284	3.59	+	ENSG00000073067
911	chr7	1026285	0.801	+	ENSG00000073067
912	chr7	1026286	-0.005	+	ENSG00000073067
913	chr7	1026287	0.202	+	ENSG00000073067
914	chr7	1026288	-0.728	+	ENSG00000073067
915	chr7	1026289	-0.002	+	ENSG00000073067
916	chr7	1026290	0.486	+	ENSG00000073067
917	chr7	1026291	-0.67	+	ENSG00000073067
918	chr7	1026292	0.482	+	ENSG00000073067
919	chr7	1026293	0.885	+	ENSG00000073067
920	chr7	1026294	0.223	+	ENSG00000073067
921	chr7	1026295	0.168	+	ENSG00000073067
922	chr7	1026296	0.678	+	ENSG00000073067
923	chr7	1026297	-0.231	+	ENSG00000073067
924	chr7	1026298	-0.041	+	ENSG00000073067
925	chr7	1026299	0.049	+	ENSG00000073067
926	chr7	1026300	0.098	+	ENSG00000073067
927	chr7	1026301	2.736	+	ENSG00000073067
928	chr7	1026302	0.613	+	ENSG00000073067
929	chr7	1026303	0.408	+	ENSG00000073067
930	chr7	1026304	-0.041	+	ENSG00000073067
931	chr7	1026305	-0.0	+	ENSG00000073067
932	chr7	1026306	1.685	+	ENSG00000073067
933	chr7	1026307	0.736	+	ENSG00000073067
934	chr7	1026308	0.495	+	ENSG00000073067
935	chr7	1026309	-7.729	+	ENSG00000073067
936	chr7	1026310	-0.024	+	ENSG00000073067
937	chr7	1026311	1.688	+	ENSG00000073067
938	chr7	1026312	0.143	+	ENSG00000073067
939	chr7	1026313	-0.464	+	ENSG00000073067
940	chr7	1026314	1.671	+	ENSG00000073067
941	chr7	1026315	-0.201	+	ENSG00000073067
942	chr7	1026316	-0.755	+	ENSG00000073067
943	chr7	1026317	-0.043	+	ENSG00000073067
944	chr7	1026318	-0.686	+	ENSG00000073067
945	chr7	1026319	1.492	+	ENSG00000073067
946	chr7	1026320	1.055	+	ENSG00000073067
947	chr7	1026321	1.657	+	ENSG00000073067
948	chr7	1026322	0.133	+	ENSG00000073067
949	chr7	1026323	1.584	+	ENSG00000073067
950	chr7	1026324	-4.8	+	ENSG00000073067
951	chr7	1026325	2.343	+	ENSG00000073067
952	chr7	1026326	1.481	+	ENSG00000073067
953	chr7	1026327	-0.201	+	ENSG00000073067
954	chr7	1026328	1.399	+	ENSG00000073067
955	chr7	1026329	0.425	+	ENSG00000073067
956	chr7	1026330	0.064	+	ENSG00000073067
957	chr7	1026331	0.992	+	ENSG00000073067
958	chr7	1026332	2.849	+	ENSG00000073067
959	chr7	1026333	-1.08	+	ENSG00000073067
960	chr7	1026334	0.804	+	ENSG00000073067
961	chr7	1026335	1.46	+	ENSG00000073067
962	chr7	1026336	-2.253	+	ENSG00000073067
963	chr7	1026337	0.302	+	ENSG00000073067
964	chr7	1026338	-0.121	+	ENSG00000073067
965	chr7	1026339	0.512	+	ENSG00000073067
966	chr7	1026340	1.373	+	ENSG00000073067
967	chr7	1026341	1.36	+	ENSG00000073067
968	chr7	1026342	0.188	+	ENSG00000073067
969	chr7	1026343	-0.579	+	ENSG00000073067
970	chr7	1026344	1.917	+	ENSG00000073067
971	chr7	1026345	0.082	+	ENSG00000073067
972	chr7	1026346	0.129	+	ENSG00000073067
973	chr7	1026347	0.59	+	ENSG00000073067
974	chr7	1026348	2.055	+	ENSG00000073067
975	chr7	1026349	-0.018	+	ENSG00000073067
976	chr7	1026350	0.0	+	ENSG00000073067
977	chr7	1026351	-3.396	+	ENSG00000073067
978	chr7	1026352	0.525	+	ENSG00000073067
979	chr7	1026353	0.219	+	ENSG00000073067
980	chr7	1026354	-0.143	+	ENSG00000073067
981	chr7	1026355	0.209	+	ENSG00000073067
982	chr7	1026356	2.884	+	ENSG00000073067
983	chr7	1026357	1.572	+	ENSG00000073067
984	chr7	1026358	-0.156	+	ENSG00000073067
985	chr7	1026359	2.527	+	ENSG00000073067
986	chr7	1026360	2.273	+	ENSG00000073067
987	chr7	1026361	0.857	+	ENSG00000073067
988	chr7	1026362	-1.105	+	ENSG00000073067
989	chr7	1026363	-5.58	+	ENSG00000073067
990	chr7	1026364	-0.799	+	ENSG00000073067
991	chr7	1026365	0.718	+	ENSG00000073067
992	chr7	1026366	0.058	+	ENSG00000073067
993	chr7	1026367	0.256	+	ENSG00000073067
994	chr7	1026368	0.816	+	ENSG00000073067
995	chr7	1026369	2.281	+	ENSG00000073067
996	chr7	1026370	-0.258	+	ENSG00000073067
997	chr7	1026371	-0.317	+	ENSG00000073067
998	chr7	1026372	-1.264	+	ENSG00000073067
999	chr7	1026373	0.228	+	ENSG00000073067
1000	chr7	1026374	-0.532	+	ENSG00000073067
1001	chr7	1026375	-0.321	+	ENSG00000073067
1002	chr7	1026376	-1.125	+	ENSG00000073067
1003	chr7	1026377	-3.916	+	ENSG00000073067
1004	chr7	1026378	-0.578	+	ENSG00000073067
1005	chr7	1026379	-0.72	+	ENSG00000073067
1006	chr7	1026380	-0.121	+	ENSG00000073067
1007	chr7	1026381	0.086	+	ENSG00000073067
1008	chr7	1026382	-3.936	+	ENSG00000073067
1009	chr7	1026383	-2.279	+	ENSG00000073067
1010	chr7	1026384	-2.983	+	ENSG00000073067
1011	chr7	1026385	1.138	+	ENSG00000073067
1012	chr7	1026386	-0.009	+	ENSG00000073067
1013	chr7	1026387	-0.242	+	ENSG00000073067
1014	chr7	1026388	-0.307	+	ENSG00000073067
1015	chr7	1026389	0.084	+	ENSG00000073067
1016	chr7	1026390	-0.585	+	ENSG00000073067
1017	chr7	1026391	-0.208	+	ENSG00000073067
1018	chr7	1026392	0.606	+	ENSG00000073067
1019	chr7	1026393	-7.753	+	ENSG00000073067
1020	chr7	1026394	0.025	+	ENSG00000073067
1021	chr7	1026395	-0.118	+	ENSG00000073067
1022	chr7	1026396	0.007	+	ENSG00000073067
1023	chr7	1026397	-1.126	+	ENSG00000073067
1024	chr7	1026398	-0.512	+	ENSG00000073067
1025	chr7	1026399	1.459	+	ENSG00000073067
1026	chr7	1026400	0.937	+	ENSG00000073067
1027	chr7	1026401	5.707	+	ENSG00000073067
1028	chr7	1026402	0.368	+	ENSG00000073067
1029	chr7	1026403	1.068	+	ENSG00000073067
1030	chr7	1026404	1.812	+	ENSG00000073067
1031	chr7	1026405	-0.201	+	ENSG00000073067
1032	chr7	1026406	-0.5	+	ENSG00000073067
1033	chr7	1026407	0.368	+	ENSG00000073067
1034	chr7	1026408	-0.374	+	ENSG00000073067
1035	chr7	1026409	4.061	+	ENSG00000073067
1036	chr7	1026410	2.829	+	ENSG00000073067
1037	chr7	1026411	-2.746	+	ENSG00000073067
1038	chr7	1026412	5.271	+	ENSG00000073067
1039	chr7	1026413	1.934	+	ENSG00000073067
1040	chr7	1026414	-0.621	+	ENSG00000073067
1041	chr7	1026415	0.191	+	ENSG00000073067
1042	chr7	1026416	1.892	+	ENSG00000073067
1043	chr7	1026417	3.591	+	ENSG00000073067
1044	chr7	1026418	0.16	+	ENSG00000073067
1045	chr7	1026419	2.247	+	ENSG00000073067
1046	chr7	1026420	-0.082	+	ENSG00000073067
1047	chr7	1026421	0.865	+	ENSG00000073067
1048	chr7	1026422	0.371	+	ENSG00000073067
1049	chr7	1026423	1.246	+	ENSG00000073067
1050	chr7	1026424	-0.173	+	ENSG00000073067
1051	chr7	1026425	1.352	+	ENSG00000073067
1052	chr7	1026426	0.535	+	ENSG00000073067
1053	chr7	1026427	2.932	+	ENSG00000073067
1054	chr7	1026428	0.304	+	ENSG00000073067
1055	chr7	1026429	-1.253	+	ENSG00000073067
1056	chr7	1026430	0.645	+	ENSG00000073067
1057	chr7	1026431	0.9	+	ENSG00000073067
1058	chr7	1026432	1.556	+	ENSG00000073067
1059	chr7	1026433	1.439	+	ENSG00000073067
1060	chr7	1026742	2.009	+	ENSG00000073067
1061	chr7	1026743	0.205	+	ENSG00000073067
1062	chr7	1026744	0.176	+	ENSG00000073067
1063	chr7	1026745	0.032	+	ENSG00000073067
1064	chr7	1026746	0.243	+	ENSG00000073067
1065	chr7	1026747	-1.134	+	ENSG00000073067
1066	chr7	1026748	1.156	+	ENSG00000073067
1067	chr7	1026749	0.467	+	ENSG00000073067
1068	chr7	1026750	-2.117	+	ENSG00000073067
1069	chr7	1026751	1.168	+	ENSG00000073067
1070	chr7	1026752	-1.141	+	ENSG00000073067
1071	chr7	1026753	-2.011	+	ENSG00000073067
1072	chr7	1026754	-0.068	+	ENSG00000073067
1073	chr7	1026755	-0.103	+	ENSG00000073067
1074	chr7	1026756	-1.223	+	ENSG00000073067
1075	chr7	1026757	2.367	+	ENSG00000073067
1076	chr7	1026758	0.899	+	ENSG00000073067
1077	chr7	1026759	0.447	+	ENSG00000073067
1078	chr7	1026760	0.261	+	ENSG00000073067
1079	chr7	1026761	-0.321	+	ENSG00000073067
1080	chr7	1026762	-0.022	+	ENSG00000073067
1081	chr7	1026763	3.773	+	ENSG00000073067
1082	chr7	1026764	2.891	+	ENSG00000073067
1083	chr7	1026765	-0.198	+	ENSG00000073067
1084	chr7	1026766	-0.833	+	ENSG00000073067
1085	chr7	1026767	0.585	+	ENSG00000073067
1086	chr7	1026768	-2.946	+	ENSG00000073067
1087	chr7	1026769	3.295	+	ENSG00000073067
1088	chr7	1026770	1.883	+	ENSG00000073067
1089	chr7	1026771	0.008	+	ENSG00000073067
