	Chr	Pos	PhyloP	Strand	EnsemblID
526	chr6	24687844	0.289000	+	ENSG00000112304
527	chr6	24687845	1.091000	+	ENSG00000112304
528	chr6	24687846	0.165000	+	ENSG00000112304
529	chr6	24687847	1.084000	+	ENSG00000112304
530	chr6	24687848	1.084000	+	ENSG00000112304
531	chr6	24687849	1.244000	+	ENSG00000112304
532	chr6	24687850	0.312000	+	ENSG00000112304
533	chr6	24687851	1.307000	+	ENSG00000112304
534	chr6	24687852	1.244000	+	ENSG00000112304
535	chr6	24687853	-0.665000	+	ENSG00000112304
536	chr6	24687854	-0.194000	+	ENSG00000112304
537	chr6	24687855	0.282000	+	ENSG00000112304
538	chr6	24687856	1.193000	+	ENSG00000112304
539	chr6	24687857	1.193000	+	ENSG00000112304
540	chr6	24687858	0.125000	+	ENSG00000112304
541	chr6	24687859	-0.233000	+	ENSG00000112304
542	chr6	24687860	0.134000	+	ENSG00000112304
543	chr6	24687861	-0.715000	+	ENSG00000112304
544	chr6	24687862	-0.553000	+	ENSG00000112304
545	chr6	24687863	1.193000	+	ENSG00000112304
546	chr6	24687864	-0.128000	+	ENSG00000112304
547	chr6	24687865	0.192000	+	ENSG00000112304
548	chr6	24687866	0.167000	+	ENSG00000112304
549	chr6	24687867	-0.312000	+	ENSG00000112304
550	chr6	24687868	0.161000	+	ENSG00000112304
551	chr6	24687869	0.057000	+	ENSG00000112304
552	chr6	24687870	-0.708000	+	ENSG00000112304
553	chr6	24687871	-0.745000	+	ENSG00000112304
554	chr6	24687872	-0.156000	+	ENSG00000112304
555	chr6	24687873	-0.504000	+	ENSG00000112304
556	chr6	24687874	0.276000	+	ENSG00000112304
557	chr6	24687875	-0.662000	+	ENSG00000112304
558	chr6	24687876	0.126000	+	ENSG00000112304
559	chr6	24687877	0.122000	+	ENSG00000112304
560	chr6	24687878	0.246000	+	ENSG00000112304
561	chr6	24687879	1.193000	+	ENSG00000112304
562	chr6	24687880	1.307000	+	ENSG00000112304
563	chr6	24687881	1.244000	+	ENSG00000112304
564	chr6	24687882	-0.138000	+	ENSG00000112304
565	chr6	24687883	0.137000	+	ENSG00000112304
566	chr6	24687884	-0.701000	+	ENSG00000112304
567	chr6	24687885	-1.226000	+	ENSG00000112304
568	chr6	24687886	-0.850000	+	ENSG00000112304
569	chr6	24687887	-0.234000	+	ENSG00000112304
570	chr6	24687888	0.175000	+	ENSG00000112304
571	chr6	24687889	1.091000	+	ENSG00000112304
572	chr6	24687890	-0.796000	+	ENSG00000112304
573	chr6	24687891	0.046000	+	ENSG00000112304
574	chr6	24687892	-0.683000	+	ENSG00000112304
575	chr6	24687893	0.200000	+	ENSG00000112304
576	chr6	24687894	-0.089000	+	ENSG00000112304
577	chr6	24687895	0.200000	+	ENSG00000112304
578	chr6	24687896	-0.094000	+	ENSG00000112304
579	chr6	24687897	-0.434000	+	ENSG00000112304
580	chr6	24687898	1.336000	+	ENSG00000112304
581	chr6	24687899	0.392000	+	ENSG00000112304
582	chr6	24687900	0.186000	+	ENSG00000112304
583	chr6	24687901	-1.028000	+	ENSG00000112304
584	chr6	24687902	-2.215000	+	ENSG00000112304
585	chr6	24687903	-0.364000	+	ENSG00000112304
586	chr6	24687904	-0.930000	+	ENSG00000112304
587	chr6	24687905	1.336000	+	ENSG00000112304
588	chr6	24687906	1.403000	+	ENSG00000112304
589	chr6	24687907	-0.026000	+	ENSG00000112304
590	chr6	24687908	1.336000	+	ENSG00000112304
591	chr6	24687909	1.336000	+	ENSG00000112304
592	chr6	24687910	1.162000	+	ENSG00000112304
593	chr6	24687911	1.403000	+	ENSG00000112304
594	chr6	24687912	-0.347000	+	ENSG00000112304
595	chr6	24687913	0.207000	+	ENSG00000112304
596	chr6	24687914	1.162000	+	ENSG00000112304
597	chr6	24687915	1.336000	+	ENSG00000112304
598	chr6	24687916	0.378000	+	ENSG00000112304
599	chr6	24687917	-0.076000	+	ENSG00000112304
600	chr6	24687918	1.336000	+	ENSG00000112304
601	chr6	24687919	1.336000	+	ENSG00000112304
602	chr6	24687920	-0.332000	+	ENSG00000112304
603	chr6	24687921	0.391000	+	ENSG00000112304
604	chr6	24698110	1.416000	+	ENSG00000112304
605	chr6	24698111	6.979000	+	ENSG00000112304
606	chr6	24698112	1.009000	+	ENSG00000112304
607	chr6	24698113	3.225000	+	ENSG00000112304
608	chr6	24698114	1.362000	+	ENSG00000112304
609	chr6	24698115	-0.411000	+	ENSG00000112304
610	chr6	24698116	0.093000	+	ENSG00000112304
611	chr6	24698117	4.646000	+	ENSG00000112304
612	chr6	24698118	-0.662000	+	ENSG00000112304
613	chr6	24698119	0.280000	+	ENSG00000112304
614	chr6	24698120	5.849000	+	ENSG00000112304
615	chr6	24698121	-0.020000	+	ENSG00000112304
616	chr6	24698122	5.786000	+	ENSG00000112304
617	chr6	24698123	7.353000	+	ENSG00000112304
618	chr6	24698124	1.067000	+	ENSG00000112304
619	chr6	24698125	3.672000	+	ENSG00000112304
620	chr6	24698126	3.597000	+	ENSG00000112304
621	chr6	24698127	0.381000	+	ENSG00000112304
622	chr6	24698128	1.102000	+	ENSG00000112304
623	chr6	24698129	-0.160000	+	ENSG00000112304
624	chr6	24698130	0.387000	+	ENSG00000112304
625	chr6	24698131	4.553000	+	ENSG00000112304
626	chr6	24698132	5.558000	+	ENSG00000112304
627	chr6	24698133	0.051000	+	ENSG00000112304
628	chr6	24698134	9.419000	+	ENSG00000112304
629	chr6	24698135	6.236000	+	ENSG00000112304
630	chr6	24698136	0.340000	+	ENSG00000112304
631	chr6	24698137	6.902000	+	ENSG00000112304
632	chr6	24698138	5.935000	+	ENSG00000112304
633	chr6	24698139	0.657000	+	ENSG00000112304
634	chr6	24698140	1.668000	+	ENSG00000112304
635	chr6	24698141	7.680000	+	ENSG00000112304
636	chr6	24698142	1.915000	+	ENSG00000112304
637	chr6	24698143	2.056000	+	ENSG00000112304
638	chr6	24698144	4.845000	+	ENSG00000112304
639	chr6	24698145	0.030000	+	ENSG00000112304
640	chr6	24698146	7.680000	+	ENSG00000112304
641	chr6	24698147	7.592000	+	ENSG00000112304
642	chr6	24698148	3.959000	+	ENSG00000112304
643	chr6	24698149	9.419000	+	ENSG00000112304
644	chr6	24698150	7.035000	+	ENSG00000112304
645	chr6	24698151	4.109000	+	ENSG00000112304
646	chr6	24698152	2.011000	+	ENSG00000112304
647	chr6	24698153	7.680000	+	ENSG00000112304
648	chr6	24698154	5.191000	+	ENSG00000112304
649	chr6	24698155	3.593000	+	ENSG00000112304
650	chr6	24698156	2.699000	+	ENSG00000112304
651	chr6	24698157	1.669000	+	ENSG00000112304
652	chr6	24698158	6.275000	+	ENSG00000112304
653	chr6	24698159	7.680000	+	ENSG00000112304
654	chr6	24698160	-1.239000	+	ENSG00000112304
655	chr6	24698161	6.223000	+	ENSG00000112304
656	chr6	24698162	4.927000	+	ENSG00000112304
657	chr6	24698163	0.728000	+	ENSG00000112304
658	chr6	24698164	4.404000	+	ENSG00000112304
659	chr6	24698165	5.854000	+	ENSG00000112304
660	chr6	24698166	-0.234000	+	ENSG00000112304
661	chr6	24698167	0.627000	+	ENSG00000112304
662	chr6	24698168	7.102000	+	ENSG00000112304
663	chr6	24698169	3.486000	+	ENSG00000112304
664	chr6	24698170	7.468000	+	ENSG00000112304
665	chr6	24698171	8.916000	+	ENSG00000112304
666	chr6	24698172	0.085000	+	ENSG00000112304
667	chr6	24698173	1.043000	+	ENSG00000112304
668	chr6	24698174	5.753000	+	ENSG00000112304
669	chr6	24698175	-0.154000	+	ENSG00000112304
670	chr6	24698176	8.916000	+	ENSG00000112304
671	chr6	24698177	8.916000	+	ENSG00000112304
672	chr6	24698178	2.000000	+	ENSG00000112304
673	chr6	24698179	0.931000	+	ENSG00000112304
674	chr6	24698180	2.390000	+	ENSG00000112304
675	chr6	24698181	0.090000	+	ENSG00000112304
676	chr6	24698182	-2.807000	+	ENSG00000112304
677	chr6	24698183	1.126000	+	ENSG00000112304
678	chr6	24698184	-1.667000	+	ENSG00000112304
679	chr6	24698185	9.419000	+	ENSG00000112304
680	chr6	24698186	7.597000	+	ENSG00000112304
681	chr6	24698187	1.552000	+	ENSG00000112304
682	chr6	24698188	7.090000	+	ENSG00000112304
683	chr6	24698189	4.520000	+	ENSG00000112304
684	chr6	24698190	-1.734000	+	ENSG00000112304
685	chr6	24698191	1.909000	+	ENSG00000112304
686	chr6	24698192	5.957000	+	ENSG00000112304
687	chr6	24698193	-0.054000	+	ENSG00000112304
688	chr6	24698194	7.468000	+	ENSG00000112304
689	chr6	24698195	8.916000	+	ENSG00000112304
690	chr6	24698196	-0.618000	+	ENSG00000112304
691	chr6	24698197	9.419000	+	ENSG00000112304
692	chr6	24698198	9.419000	+	ENSG00000112304
693	chr6	24698199	-2.018000	+	ENSG00000112304
694	chr6	24698200	9.419000	+	ENSG00000112304
695	chr6	24698201	9.419000	+	ENSG00000112304
696	chr6	24698202	-0.623000	+	ENSG00000112304
697	chr6	24698203	-0.682000	+	ENSG00000112304
698	chr6	24698204	7.680000	+	ENSG00000112304
699	chr6	24698205	1.175000	+	ENSG00000112304
700	chr6	24698206	7.118000	+	ENSG00000112304
701	chr6	24698207	3.092000	+	ENSG00000112304
702	chr6	24698208	0.057000	+	ENSG00000112304
703	chr6	24698209	9.419000	+	ENSG00000112304
704	chr6	24698210	7.468000	+	ENSG00000112304
705	chr6	24698211	0.465000	+	ENSG00000112304
706	chr6	24698212	8.916000	+	ENSG00000112304
707	chr6	24698213	7.468000	+	ENSG00000112304
708	chr6	24698214	-1.925000	+	ENSG00000112304
709	chr6	24698215	0.213000	+	ENSG00000112304
710	chr6	24698216	7.680000	+	ENSG00000112304
711	chr6	24698217	-1.055000	+	ENSG00000112304
712	chr6	24698218	1.434000	+	ENSG00000112304
713	chr6	24698219	7.680000	+	ENSG00000112304
714	chr6	24698220	0.045000	+	ENSG00000112304
715	chr6	24698221	9.419000	+	ENSG00000112304
716	chr6	24698222	8.916000	+	ENSG00000112304
717	chr6	24698223	-0.678000	+	ENSG00000112304
718	chr6	24698224	0.238000	+	ENSG00000112304
719	chr6	24698225	-0.022000	+	ENSG00000112304
720	chr6	24698226	-0.138000	+	ENSG00000112304
721	chr6	24698227	0.937000	+	ENSG00000112304
722	chr6	24698228	7.680000	+	ENSG00000112304
723	chr6	24698229	-0.143000	+	ENSG00000112304
724	chr6	24698230	7.680000	+	ENSG00000112304
725	chr6	24698231	7.468000	+	ENSG00000112304
726	chr6	24698232	-0.698000	+	ENSG00000112304
727	chr6	24698233	7.112000	+	ENSG00000112304
728	chr6	24698234	7.468000	+	ENSG00000112304
729	chr6	24698235	0.343000	+	ENSG00000112304
730	chr6	24698236	-2.550000	+	ENSG00000112304
731	chr6	24698237	0.767000	+	ENSG00000112304
732	chr6	24698238	-0.138000	+	ENSG00000112304
733	chr6	24698239	9.419000	+	ENSG00000112304
734	chr6	24698240	7.468000	+	ENSG00000112304
735	chr6	24698241	-0.966000	+	ENSG00000112304
736	chr6	24698242	1.037000	+	ENSG00000112304
737	chr6	24698243	7.680000	+	ENSG00000112304
738	chr6	24698244	1.672000	+	ENSG00000112304
739	chr6	24698245	-0.718000	+	ENSG00000112304
740	chr6	24698246	7.680000	+	ENSG00000112304
741	chr6	24698247	-0.449000	+	ENSG00000112304
742	chr6	24698248	0.079000	+	ENSG00000112304
743	chr6	24698249	2.293000	+	ENSG00000112304
744	chr6	24698250	1.102000	+	ENSG00000112304
745	chr6	24698251	3.359000	+	ENSG00000112304
746	chr6	24698252	3.092000	+	ENSG00000112304
747	chr6	24698253	-0.034000	+	ENSG00000112304
748	chr6	24698254	9.419000	+	ENSG00000112304
749	chr6	24698255	7.124000	+	ENSG00000112304
750	chr6	24698256	0.081000	+	ENSG00000112304
751	chr6	24698257	1.577000	+	ENSG00000112304
752	chr6	24698258	7.598000	+	ENSG00000112304
753	chr6	24698259	0.528000	+	ENSG00000112304
754	chr6	24698260	9.419000	+	ENSG00000112304
755	chr6	24698261	2.830000	+	ENSG00000112304
756	chr6	24698262	-0.956000	+	ENSG00000112304
757	chr6	24698263	-0.541000	+	ENSG00000112304
758	chr6	24698264	-2.809000	+	ENSG00000112304
759	chr6	24698265	-2.222000	+	ENSG00000112304
760	chr6	24698266	3.084000	+	ENSG00000112304
761	chr6	24698267	7.468000	+	ENSG00000112304
762	chr6	24698268	-3.311000	+	ENSG00000112304
763	chr6	24698269	9.419000	+	ENSG00000112304
764	chr6	24698270	9.419000	+	ENSG00000112304
765	chr6	24698271	0.529000	+	ENSG00000112304
766	chr6	24698272	9.419000	+	ENSG00000112304
767	chr6	24698273	7.680000	+	ENSG00000112304
768	chr6	24698274	1.471000	+	ENSG00000112304
769	chr6	24698275	8.916000	+	ENSG00000112304
770	chr6	24698276	9.419000	+	ENSG00000112304
771	chr6	24698277	0.351000	+	ENSG00000112304
772	chr6	24698278	6.381000	+	ENSG00000112304
773	chr6	24698279	5.964000	+	ENSG00000112304
774	chr6	24698280	-0.541000	+	ENSG00000112304
775	chr6	24698281	7.601000	+	ENSG00000112304
776	chr6	24698282	8.916000	+	ENSG00000112304
777	chr6	24698283	-0.146000	+	ENSG00000112304
778	chr6	24698284	3.407000	+	ENSG00000112304
779	chr6	24698285	7.680000	+	ENSG00000112304
780	chr6	24698286	9.419000	+	ENSG00000112304
781	chr6	24698287	7.126000	+	ENSG00000112304
782	chr6	24698288	8.916000	+	ENSG00000112304
783	chr6	24698289	0.403000	+	ENSG00000112304
784	chr6	24698290	4.991000	+	ENSG00000112304
785	chr6	24698291	7.680000	+	ENSG00000112304
786	chr6	24698292	0.796000	+	ENSG00000112304
787	chr6	24698293	4.837000	+	ENSG00000112304
788	chr6	24698294	7.468000	+	ENSG00000112304
789	chr6	24698295	9.419000	+	ENSG00000112304
790	chr6	24701686	2.041000	+	ENSG00000112304
791	chr6	24701687	7.553000	+	ENSG00000112304
792	chr6	24701688	5.774000	+	ENSG00000112304
793	chr6	24701689	-0.035000	+	ENSG00000112304
794	chr6	24701690	3.136000	+	ENSG00000112304
795	chr6	24701691	5.817000	+	ENSG00000112304
796	chr6	24701692	4.261000	+	ENSG00000112304
797	chr6	24701693	3.161000	+	ENSG00000112304
798	chr6	24701694	2.372000	+	ENSG00000112304
799	chr6	24701695	0.288000	+	ENSG00000112304
800	chr6	24701696	4.343000	+	ENSG00000112304
801	chr6	24701697	7.344000	+	ENSG00000112304
802	chr6	24701698	0.255000	+	ENSG00000112304
803	chr6	24701699	7.398000	+	ENSG00000112304
804	chr6	24701700	7.344000	+	ENSG00000112304
805	chr6	24701701	-0.104000	+	ENSG00000112304
806	chr6	24701702	6.758000	+	ENSG00000112304
807	chr6	24701703	7.030000	+	ENSG00000112304
808	chr6	24701704	0.642000	+	ENSG00000112304
809	chr6	24701705	0.098000	+	ENSG00000112304
810	chr6	24701706	7.553000	+	ENSG00000112304
811	chr6	24701707	-1.032000	+	ENSG00000112304
812	chr6	24701708	9.259000	+	ENSG00000112304
813	chr6	24701709	9.259000	+	ENSG00000112304
814	chr6	24701710	2.163000	+	ENSG00000112304
815	chr6	24701711	9.259000	+	ENSG00000112304
816	chr6	24701712	8.765000	+	ENSG00000112304
817	chr6	24701713	0.866000	+	ENSG00000112304
818	chr6	24701714	5.300000	+	ENSG00000112304
819	chr6	24701715	3.315000	+	ENSG00000112304
820	chr6	24701716	-1.217000	+	ENSG00000112304
821	chr6	24701717	0.202000	+	ENSG00000112304
822	chr6	24701718	7.725000	+	ENSG00000112304
823	chr6	24701719	-0.599000	+	ENSG00000112304
824	chr6	24701720	0.012000	+	ENSG00000112304
825	chr6	24701721	7.725000	+	ENSG00000112304
826	chr6	24701722	2.247000	+	ENSG00000112304
827	chr6	24701723	8.965000	+	ENSG00000112304
828	chr6	24701724	7.725000	+	ENSG00000112304
829	chr6	24701725	0.952000	+	ENSG00000112304
830	chr6	24701726	4.201000	+	ENSG00000112304
831	chr6	24701727	7.511000	+	ENSG00000112304
832	chr6	24701728	-0.015000	+	ENSG00000112304
833	chr6	24701729	9.471000	+	ENSG00000112304
834	chr6	24701730	5.778000	+	ENSG00000112304
835	chr6	24701731	0.000000	+	ENSG00000112304
836	chr6	24701732	1.932000	+	ENSG00000112304
837	chr6	24701733	8.965000	+	ENSG00000112304
838	chr6	24701734	-0.329000	+	ENSG00000112304
839	chr6	24701735	0.441000	+	ENSG00000112304
840	chr6	24701736	7.725000	+	ENSG00000112304
841	chr6	24701737	0.586000	+	ENSG00000112304
842	chr6	24701738	0.210000	+	ENSG00000112304
843	chr6	24701739	7.725000	+	ENSG00000112304
844	chr6	24701740	2.933000	+	ENSG00000112304
845	chr6	24701741	6.948000	+	ENSG00000112304
846	chr6	24701742	6.044000	+	ENSG00000112304
847	chr6	24701743	2.067000	+	ENSG00000112304
848	chr6	24701744	3.767000	+	ENSG00000112304
849	chr6	24701745	8.965000	+	ENSG00000112304
850	chr6	24701746	2.880000	+	ENSG00000112304
851	chr6	24701747	9.471000	+	ENSG00000112304
852	chr6	24701748	9.471000	+	ENSG00000112304
853	chr6	24701749	1.128000	+	ENSG00000112304
854	chr6	24701750	2.734000	+	ENSG00000112304
855	chr6	24701751	1.566000	+	ENSG00000112304
856	chr6	24701752	1.464000	+	ENSG00000112304
857	chr6	24701753	7.131000	+	ENSG00000112304
858	chr6	24701754	0.861000	+	ENSG00000112304
859	chr6	24701755	-0.621000	+	ENSG00000112304
860	chr6	24701756	1.142000	+	ENSG00000112304
861	chr6	24701757	7.725000	+	ENSG00000112304
862	chr6	24701758	0.413000	+	ENSG00000112304
863	chr6	24701759	7.612000	+	ENSG00000112304
864	chr6	24701760	3.783000	+	ENSG00000112304
865	chr6	24701761	-0.094000	+	ENSG00000112304
866	chr6	24701762	7.725000	+	ENSG00000112304
867	chr6	24701763	7.725000	+	ENSG00000112304
868	chr6	24701764	1.666000	+	ENSG00000112304
869	chr6	24701765	1.023000	+	ENSG00000112304
870	chr6	24701766	5.797000	+	ENSG00000112304
871	chr6	24701767	0.322000	+	ENSG00000112304
872	chr6	24701768	6.668000	+	ENSG00000112304
873	chr6	24701769	1.985000	+	ENSG00000112304
874	chr6	24701770	-1.361000	+	ENSG00000112304
875	chr6	24701771	9.471000	+	ENSG00000112304
876	chr6	24701772	5.995000	+	ENSG00000112304
877	chr6	24701773	1.615000	+	ENSG00000112304
878	chr6	24701774	9.471000	+	ENSG00000112304
879	chr6	24701775	8.965000	+	ENSG00000112304
880	chr6	24701776	1.358000	+	ENSG00000112304
881	chr6	24701777	0.186000	+	ENSG00000112304
882	chr6	24701778	7.725000	+	ENSG00000112304
883	chr6	24701779	2.938000	+	ENSG00000112304
884	chr6	24701780	7.059000	+	ENSG00000112304
885	chr6	24701781	2.437000	+	ENSG00000112304
886	chr6	24701782	-0.104000	+	ENSG00000112304
887	chr6	24701783	7.094000	+	ENSG00000112304
888	chr6	24701784	4.946000	+	ENSG00000112304
889	chr6	24701785	2.529000	+	ENSG00000112304
890	chr6	24701786	8.965000	+	ENSG00000112304
891	chr6	24701787	8.965000	+	ENSG00000112304
892	chr6	24701788	0.807000	+	ENSG00000112304
893	chr6	24701789	1.311000	+	ENSG00000112304
894	chr6	24701790	0.629000	+	ENSG00000112304
895	chr6	24701791	0.240000	+	ENSG00000112304
896	chr6	24701792	4.753000	+	ENSG00000112304
897	chr6	24701793	5.582000	+	ENSG00000112304
898	chr6	24701794	-1.360000	+	ENSG00000112304
899	chr6	24701795	9.471000	+	ENSG00000112304
900	chr6	24701796	9.471000	+	ENSG00000112304
901	chr6	24701797	1.022000	+	ENSG00000112304
902	chr6	24701798	5.786000	+	ENSG00000112304
903	chr6	24701799	6.053000	+	ENSG00000112304
904	chr6	24701800	0.347000	+	ENSG00000112304
905	chr6	24701801	0.002000	+	ENSG00000112304
906	chr6	24701802	7.725000	+	ENSG00000112304
907	chr6	24701803	0.226000	+	ENSG00000112304
908	chr6	24701804	1.055000	+	ENSG00000112304
909	chr6	24701805	7.725000	+	ENSG00000112304
910	chr6	24701806	-0.135000	+	ENSG00000112304
911	chr6	24701807	9.471000	+	ENSG00000112304
912	chr6	24701808	7.511000	+	ENSG00000112304
913	chr6	24701809	-0.340000	+	ENSG00000112304
914	chr6	24701810	7.511000	+	ENSG00000112304
915	chr6	24701811	8.965000	+	ENSG00000112304
916	chr6	24701812	1.346000	+	ENSG00000112304
917	chr6	24701813	9.609000	+	ENSG00000112304
918	chr6	24701814	9.609000	+	ENSG00000112304
919	chr6	24701815	-0.782000	+	ENSG00000112304
920	chr6	24701816	3.022000	+	ENSG00000112304
921	chr6	24701817	7.755000	+	ENSG00000112304
922	chr6	24701818	1.606000	+	ENSG00000112304
923	chr6	24701819	7.618000	+	ENSG00000112304
924	chr6	24701820	9.095000	+	ENSG00000112304
925	chr6	24701821	0.018000	+	ENSG00000112304
926	chr6	24701822	9.095000	+	ENSG00000112304
927	chr6	24701823	5.906000	+	ENSG00000112304
928	chr6	24701824	-0.097000	+	ENSG00000112304
929	chr6	24701825	9.095000	+	ENSG00000112304
930	chr6	24701826	9.095000	+	ENSG00000112304
931	chr6	24701827	0.252000	+	ENSG00000112304
932	chr6	24701828	3.137000	+	ENSG00000112304
933	chr6	24701829	7.228000	+	ENSG00000112304
934	chr6	24701830	0.362000	+	ENSG00000112304
935	chr6	24701831	1.261000	+	ENSG00000112304
936	chr6	24701832	7.835000	+	ENSG00000112304
937	chr6	24701833	0.014000	+	ENSG00000112304
938	chr6	24701834	7.738000	+	ENSG00000112304
939	chr6	24701835	9.609000	+	ENSG00000112304
940	chr6	24701836	0.644000	+	ENSG00000112304
941	chr6	24701837	1.028000	+	ENSG00000112304
942	chr6	24701838	0.212000	+	ENSG00000112304
943	chr6	24701839	1.781000	+	ENSG00000112304
944	chr6	24701840	1.454000	+	ENSG00000112304
945	chr6	24701841	0.987000	+	ENSG00000112304
946	chr6	24701842	3.957000	+	ENSG00000112304
947	chr6	24701843	2.836000	+	ENSG00000112304
948	chr6	24701844	0.301000	+	ENSG00000112304
949	chr6	24701845	-0.212000	+	ENSG00000112304
950	chr6	24701846	-0.105000	+	ENSG00000112304
951	chr6	24701847	-0.301000	+	ENSG00000112304
952	chr6	24701848	-0.310000	+	ENSG00000112304
953	chr6	24701849	1.371000	+	ENSG00000112304
954	chr6	24701850	-0.129000	+	ENSG00000112304
955	chr6	24701851	-0.422000	+	ENSG00000112304
956	chr6	24701852	0.829000	+	ENSG00000112304
957	chr6	24701853	0.086000	+	ENSG00000112304
958	chr6	24701854	-1.055000	+	ENSG00000112304
959	chr6	24701855	-2.192000	+	ENSG00000112304
960	chr6	24701856	-1.046000	+	ENSG00000112304
961	chr6	24701857	-1.658000	+	ENSG00000112304
962	chr6	24701858	-0.621000	+	ENSG00000112304
963	chr6	24701859	0.021000	+	ENSG00000112304
964	chr6	24701860	-0.457000	+	ENSG00000112304
965	chr6	24701861	-0.046000	+	ENSG00000112304
966	chr6	24701862	-1.800000	+	ENSG00000112304
967	chr6	24701863	-0.176000	+	ENSG00000112304
968	chr6	24701864	2.638000	+	ENSG00000112304
969	chr6	24701865	-0.037000	+	ENSG00000112304
970	chr6	24701866	-0.085000	+	ENSG00000112304
971	chr6	24701867	-0.039000	+	ENSG00000112304
972	chr6	24701868	-0.323000	+	ENSG00000112304
973	chr6	24701869	-0.337000	+	ENSG00000112304
974	chr6	24701870	0.480000	+	ENSG00000112304
975	chr6	24701871	0.551000	+	ENSG00000112304
976	chr6	24701872	0.776000	+	ENSG00000112304
977	chr6	24701873	-1.612000	+	ENSG00000112304
978	chr6	24701874	-1.407000	+	ENSG00000112304
979	chr6	24701875	0.435000	+	ENSG00000112304
980	chr6	24701876	-0.052000	+	ENSG00000112304
981	chr6	24701877	-0.098000	+	ENSG00000112304
982	chr6	24701878	-0.376000	+	ENSG00000112304
983	chr6	24701879	0.213000	+	ENSG00000112304
984	chr6	24701880	-0.979000	+	ENSG00000112304
985	chr6	24701881	-2.111000	+	ENSG00000112304
986	chr6	24701882	1.013000	+	ENSG00000112304
987	chr6	24701883	0.275000	+	ENSG00000112304
988	chr6	24701884	0.967000	+	ENSG00000112304
989	chr6	24701885	-0.115000	+	ENSG00000112304
990	chr6	24701886	-0.248000	+	ENSG00000112304
991	chr6	24701887	0.125000	+	ENSG00000112304
992	chr6	24701888	0.832000	+	ENSG00000112304
993	chr6	24701889	-0.293000	+	ENSG00000112304
